Date,Monitors,Transect_Name,Site,Transect_length,Transect_Distance,Quadrat_Notes,Percent_Cover,PSOC,Cover_Category,Habitat,Phase
2020-10-15,Wayne C,WL1E,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,6,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,6,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,6,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,6,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,16,,2,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,24,,5,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,6,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,12,,4,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,6,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,10,,19,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,12,,4,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zoe Jenkins",WL1W,harder_seep,30,2,,40,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,5,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,26,,7,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Upland,Phase 1
2025-01-30,Zoe Jenkins Camryn takahashi,WL1W,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,Zoe Jenkins Camryn takahashi,WL1W,harder_seep,30,28,,7,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Zoe Jenkins, camryn takahashi",WL1W,harder_seep,30,4,,NA,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,Camryn Takahashi and Zoe Jenkins,WL1W,harder_seep,30,6,,10,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,8,,1,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,10,,25,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,24,Same as 25 left by claire. To be edited later,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,4,,2,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,6,,15,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,8,,4,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,12,,1,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,18,,75,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,28,,20,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 1
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,0,,20,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,6,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,2,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,4,,1,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,6,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,8,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,16,,20,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,18,,1,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,20,,45,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,22,,5,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,28,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,30,,0,Sum of Other Cover,OTHER COVER,Wetland,Phase 2
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,0,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,2,,1,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,4,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,6,,1,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,8,,2,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,10,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,12,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,14,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,16,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,18,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,20,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,22,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,24,,0,Sum of Other Cover,OTHER COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,26,,0,Sum of Other Cover,OTHER COVER,Upland,NA
